#hostname	circleLatitude	circleLongitude	radius	iataCode	iataLatitude	iataLongitude
7105	42.4695	-83.2425	35.214174365944736	YIP	42.23789978	-83.53040314
1005247	40.4205	-3.6905	53.786415754984866	TOJ	40.4967002869	-3.4458699226
7129	50.0715	14.5285	53.984831026529605	PRG	50.1007995605	14.2600002289
6330	60.2075	24.8985	54.49181557474605	HEL	60.317199707	24.963300705
6299	12.3715	-1.5085	54.612324253586834	OUA	12.3531999588	-1.5124200583
6846	48.9305	2.3495	57.068255626623674	CSF	49.2535018921	2.5191400051
1003184	39.0195	-77.4485	58.36840818131841	ADW	38.810798645	-76.8669967651
1003630	19.1375	73.0085	61.04218216610592	BOM	19.0886993408	72.8678970337
6892	53.4685	-2.3085	62.33424821370986	LBA	53.8658981323	-1.6605700254
7159	33.4215	-112.0105	62.76490402426447	AZA	33.30780029	-111.6549988
13520	47.6075	-122.3415	63.07682624290066	GRF	47.07920074	-122.5810013
15238	11.5715	43.1585	66.84730809789144	NoCity	11.5715	43.1585
19810	48.7375	9.0975	67.8826768533329	STR	48.6898994446	9.2219600677
6621	40.9475	17.2785	69.12790032937433	BDS	40.6576004028	17.9470005035
1004809	50.1015	8.6275	69.82689011302698	QMZ	49.9674987793	8.1472215652
1004057	38.7305	-9.1405	70.4731203687092	LIS	38.7812995911	-9.1359195709
11441	50.4375	30.4395	70.87714987542829	KBP	50.3450012207	30.8946990967
1002099	54.6415	25.3015	71.32693717836842	VNO	54.6341018677	25.2858009338
17293	45.3385	-75.7985	72.0947608882329	YSH	44.9458007813	-75.9405975342
1000559	42.6915	23.3395	73.05912616677959	SOF	42.6966934204	23.4114360809
21699	-12.0985	-77.0085	74.39251229329868	LIM	-12.021900177	-77.1143035889
1004763	59.2985	18.0805	76.24520996055065	ARN	59.6519012451	17.9186000824
1004313	1.2885	103.8475	79.0806154712138	JHB	1.6413099766	103.6699981689
1000720	48.1375	11.5785	80.75343766366579	IGS	48.7156982422	11.5340003967
6763	45.4785	9.1005	82.6334519463342	QPZ	44.9131011963	9.7233295441
50644	47.5195	19.0595	84.79738152064145	BUD	47.4369010925	19.2555999756
14087	55.7105	12.5715	89.29416977470132	AGH	56.2961006165	12.8471002579
6452	25.7985	-80.2305	89.38667152654473	FLL	26.072599411	-80.1527023315
1005027	51.5405	-0.6715	91.66795406960854	LYE	51.5051002502	-1.9934300184
54002	37.4685	-121.9225	92.46477086587171	MOD	37.62580109	-120.9540024
1000302	34.0485	-118.2425	93.0312208259875	WJF	34.74110031	-118.2190018
1002236	40.1705	44.4885	94.82336830599868	LWN	40.7504005432	43.8592987061
33175	-33.9205	18.3905	101.10865525028487	CPT	-33.9648017883	18.6016998291
1002174	41.3695	2.0705	101.24918296497235	GRO	41.9010009766	2.7605500221
17540	52.4475	13.4295	106.56635722498683	CBU	51.8894424438	14.5319442749
1004430	35.6875	139.6885	106.86417736418419	NRT	35.7647018433	140.3860015869
6626	52.2905	4.9485	110.84678210639804	EIN	51.4500999451	5.3745298386
6776	40.9905	28.8305	115.00492322204606	YEI	40.2551994324	29.5625991821
1004114	55.7395	37.6075	115.28765512240328	DME	55.4087982178	37.9062995911
1003885	41.9995	-87.9985	128.87919983915788	MKE	42.9472007751	-87.8965988159
1003680	32.7775	-96.7985	132.4301626114158	AFW	32.9875984192	-97.3188018799
6927	40.7905	-74.0815	136.64974145776577	ABE	40.6520996094	-75.4408035278
33659	43.2715	76.9295	137.7243593573796	ALA	43.3521003723	77.0404968262
60512	12.9985	77.6175	151.0382015867237	BLR	13.1978998184	77.7062988281
54182	33.9185	-84.3585	153.29443568099407	MCN	32.6927986145	-83.6492004395
60184	32.3795	-86.2385	154.93757447546645	BHM	33.56290054	-86.75350189
6711	-23.5525	-46.6325	156.73415967278356	QHP	-23.0401000977	-45.5159988403
1005014	39.9995	116.3275	163.80926168158354	TSN	39.1244010925	117.346000671
52332	22.3785	114.1985	170.0918859954862	CAN	23.3924007416	113.2990036011
19496	-20.9495	55.3015	177.36619220335194	RUN	-20.8871002197	55.5102996826
13593	46.3085	16.3415	182.70871075998028	KLU	46.6425018311	14.3376998901
50846	49.2405	-123.1205	184.0173442855263	YBL	49.9508018494	-125.2710037231
52321	59.9075	10.7485	190.7971901695724	KSD	59.4446983337	13.3374004364
32480	52.2275	21.1015	191.0218372811921	BXP	52.0057983398	23.1436004639
62763	64.1485	-21.9295	194.51274294590988	VEY	63.4243011475	-20.2789001465
21165	14.5895	121.1105	210.48931417474668	DTE	14.1291999817	122.9800033569
1002723	-6.2115	106.8485	213.23409163642896	BDO	-6.9006299973	107.5759963989
6688	-33.8685	151.2115	216.04967534312564	DGE	-32.5625	149.610992432
52266	32.1805	34.9105	217.80158751956313	DAM	33.4114990234	36.5155982971
